Model,ExoMode,Strategy,ForecastConfiguration,OriginPosition,OriginDate,LeadTime,TargetDate,TargetRtEstimated,MedianForecast,Error,AbsoluteError,SquaredError,WIS,MeanCoverage,MeanIntervalWidth
"ARX","I","partA_fixed_fit","[4 1 1]",1,"31-Dec-2020",13,"13-Jan-2021",1.01799202401632,1.07719526843255,0.0592032444162309,0.0592032444162309,0.00350502414940798,0.0932592254097017,1,1.39151326595981
"ARX","I","partA_fixed_fit","[4 1 1]",1,"31-Dec-2020",14,"14-Jan-2021",1.32390131291701,1.11703954260877,-0.206861770308236,0.206861770308236,0.0427917920150576,0.105730922616048,1,1.21646257259445
"ARX","I","partA_fixed_fit","[4 1 1]",2,"07-Jan-2021",1,"08-Jan-2021",1.34114446715532,1.04954608461024,-0.291598382545083,0.291598382545083,0.0850296167029086,0.129747057721384,0.75,1.00394730316512
"ARX","I","partA_fixed_fit","[4 1 1]",2,"07-Jan-2021",2,"09-Jan-2021",1.03463218093139,1.03012313614989,-0.00450904478149994,0.00450904478149994,2.03314848415718e-05,0.0914364703877452,1,1.27488013023741
"ARX","I","partA_fixed_fit","[4 1 1]",2,"07-Jan-2021",3,"10-Jan-2021",0.830452383758157,1.06818881085696,0.237736427098801,0.237736427098801,0.0565186087697034,0.110583766404439,1,1.20539734849254
"ARX","I","partA_fixed_fit","[4 1 1]",2,"07-Jan-2021",4,"11-Jan-2021",0.400951392842372,1.03030138716833,0.629349994325955,0.629349994325955,0.39608141535808,0.28698551396982,0.25,1.30888679697939
"ARX","I","partA_fixed_fit","[4 1 1]",2,"07-Jan-2021",5,"12-Jan-2021",0.828954850296998,1.07244127723046,0.243486426933462,0.243486426933462,0.0592856401008243,0.117445729889911,1,1.35892462116254
"ARX","I","partA_fixed_fit","[4 1 1]",2,"07-Jan-2021",6,"13-Jan-2021",1.01799202401632,0.874844022991861,-0.143148001024456,0.143148001024456,0.0204913501972978,0.118705529273994,1,1.69595538067244
"ARX","I","partA_fixed_fit","[4 1 1]",2,"07-Jan-2021",7,"14-Jan-2021",1.32390131291701,0.971624344556008,-0.352276968361002,0.352276968361002,0.124099062437619,0.136401828292848,0.75,1.37032579341171
"ARX","I","partA_fixed_fit","[4 1 1]",2,"07-Jan-2021",8,"15-Jan-2021",0.960229640450424,1.05070111714417,0.0904714766937459,0.0904714766937459,0.008185088095147,0.105665469539588,1,1.49713837825609
"ARX","I","partA_fixed_fit","[4 1 1]",2,"07-Jan-2021",9,"16-Jan-2021",0.834075742707592,1.07479218606758,0.24071644335999,0.24071644335999,0.0579444061038834,0.108332972590481,1,1.08599189994109
"ARX","I","partA_fixed_fit","[4 1 1]",2,"07-Jan-2021",10,"17-Jan-2021",0.426410721510203,0.960805230115843,0.53439450860564,0.53439450860564,0.285577490827863,0.253275728891653,0.5,1.89486318110767
"ARX","I","partA_fixed_fit","[4 1 1]",2,"07-Jan-2021",11,"18-Jan-2021",0.254907551360874,0.984858391053972,0.729950839693098,0.729950839693098,0.53282822836866,0.37130727658271,0,1.36279973944792
"ARX","I","partA_fixed_fit","[4 1 1]",2,"07-Jan-2021",12,"19-Jan-2021",0.470996552827041,1.07138090762382,0.600384354796778,0.600384354796778,0.360461373484743,0.229861671037794,0.5,1.2970920441784
"ARX","I","partA_fixed_fit","[4 1 1]",2,"07-Jan-2021",13,"20-Jan-2021",1.20488358595562,0.945422710654335,-0.25946087530128,0.25946087530128,0.0673199458121062,0.119916431383273,1,1.37472918714187
"ARX","I","partA_fixed_fit","[4 1 1]",2,"07-Jan-2021",14,"21-Jan-2021",1.40229463158572,1.1007685710938,-0.301526060491921,0.301526060491921,0.0909179651557776,0.124598892059085,1,1.30953682265414
"ARX","I","partA_fixed_fit","[4 1 1]",3,"14-Jan-2021",1,"15-Jan-2021",0.960229640450424,1.51076592124969,0.550536280799269,0.550536280799269,0.303090196476291,0.232747856817856,0.5,1.26218960412312
"ARX","I","partA_fixed_fit","[4 1 1]",3,"14-Jan-2021",2,"16-Jan-2021",0.834075742707592,1.16513153724179,0.3310557945342,0.3310557945342,0.10959793909467,0.161601369464576,0.75,1.48332337586744
"ARX","I","partA_fixed_fit","[4 1 1]",3,"14-Jan-2021",3,"17-Jan-2021",0.426410721510203,1.02628917886729,0.599878457357092,0.599878457357092,0.359854163601124,0.212562267310617,0.5,1.19975529287245
"ARX","I","partA_fixed_fit","[4 1 1]",3,"14-Jan-2021",4,"18-Jan-2021",0.254907551360874,0.752773213492031,0.497865662131157,0.497865662131157,0.247870217529295,0.243616629723905,0.25,1.16383103409286
"ARX","I","partA_fixed_fit","[4 1 1]",3,"14-Jan-2021",5,"19-Jan-2021",0.470996552827041,0.826050255418783,0.355053702591742,0.355053702591742,0.126063131724105,0.129922499219702,0.75,1.12577280218444
"ARX","I","partA_fixed_fit","[4 1 1]",3,"14-Jan-2021",6,"20-Jan-2021",1.20488358595562,0.931560826746828,-0.273322759208787,0.273322759208787,0.0747053307015044,0.108493125673009,1,1.24605804981694
"ARX","I","partA_fixed_fit","[4 1 1]",3,"14-Jan-2021",7,"21-Jan-2021",1.40229463158572,1.0744555613007,-0.327839070285016,0.327839070285016,0.107478456005344,0.145974514402321,1,1.69415305988074
"ARX","I","partA_fixed_fit","[4 1 1]",3,"14-Jan-2021",8,"22-Jan-2021",1.21277438215447,1.28851513934856,0.0757407571940882,0.0757407571940882,0.00573666230033383,0.124137011923594,1,1.659621022829
"ARX","I","partA_fixed_fit","[4 1 1]",3,"14-Jan-2021",9,"23-Jan-2021",1.03717573535475,1.21866704549498,0.181491310140235,0.181491310140235,0.0329390956564189,0.131643968474617,1,1.70004355929329
"ARX","I","partA_fixed_fit","[4 1 1]",3,"14-Jan-2021",10,"24-Jan-2021",0.63532857797813,1.01599880332843,0.380670225350297,0.380670225350297,0.144909820468246,0.155272264228592,0.75,1.41802058857577
"ARX","I","partA_fixed_fit","[4 1 1]",3,"14-Jan-2021",11,"25-Jan-2021",0.305758820413865,1.053797558822,0.748038738408132,0.748038738408132,0.55956195415923,0.343011429691921,0.25,1.27728255155711
"ARX","I","partA_fixed_fit","[4 1 1]",3,"14-Jan-2021",12,"26-Jan-2021",0.528597767370158,0.972905353166595,0.444307585796437,0.444307585796437,0.197409230796258,0.181117731620407,0.5,1.38882937633553
"ARX","I","partA_fixed_fit","[4 1 1]",3,"14-Jan-2021",13,"27-Jan-2021",1.30003657355891,0.94818832185305,-0.351848251705864,0.351848251705864,0.123797192228473,0.132950619894213,0.75,1.33427590815488
"ARX","I","partA_fixed_fit","[4 1 1]",3,"14-Jan-2021",14,"28-Jan-2021",1.38384591568351,0.834698373063646,-0.549147542619867,0.549147542619867,0.301563023565439,0.212205135623062,0.75,1.52803378869698
"ARX","I","partA_fixed_fit","[4 1 1]",4,"21-Jan-2021",1,"22-Jan-2021",1.21277438215447,1.52434402022821,0.311569638073737,0.311569638073737,0.0970756393693996,0.145068245088119,0.75,1.65389963211212
"ARX","I","partA_fixed_fit","[4 1 1]",4,"21-Jan-2021",2,"23-Jan-2021",1.03717573535475,1.43974644444212,0.402570709087376,0.402570709087376,0.162063175815113,0.164797296291902,1,1.83402039627205
"ARX","I","partA_fixed_fit","[4 1 1]",4,"21-Jan-2021",3,"24-Jan-2021",0.63532857797813,1.07510734063715,0.439778762659023,0.439778762659023,0.193405360085902,0.163820007284816,0.75,1.15529659815354
"ARX","I","partA_fixed_fit","[4 1 1]",4,"21-Jan-2021",4,"25-Jan-2021",0.305758820413865,0.810578004550556,0.504819184136691,0.504819184136691,0.254842408672435,0.232145747503159,0.25,1.09722376442727
"ARX","I","partA_fixed_fit","[4 1 1]",4,"21-Jan-2021",5,"26-Jan-2021",0.528597767370158,0.859644286150445,0.331046518780287,0.331046518780287,0.109591797596547,0.12637653795491,0.75,1.16337337195517
"ARX","I","partA_fixed_fit","[4 1 1]",4,"21-Jan-2021",6,"27-Jan-2021",1.30003657355891,0.943090976202675,-0.356945597356239,0.356945597356239,0.127410159472002,0.127565538579167,1,1.23633682019086
"ARX","I","partA_fixed_fit","[4 1 1]",4,"21-Jan-2021",7,"28-Jan-2021",1.38384591568351,1.07532516009682,-0.308520755586692,0.308520755586692,0.0951850566277833,0.134124784680623,1,1.38689479092271
"ARX","I","partA_fixed_fit","[4 1 1]",4,"21-Jan-2021",8,"29-Jan-2021",0.799759191261589,0.997115136201295,0.197355944939706,0.197355944939706,0.0389493690030444,0.119218505597011,1,1.34108306129339
"ARX","I","partA_fixed_fit","[4 1 1]",4,"21-Jan-2021",9,"30-Jan-2021",1.39937059146042,1.03913495966605,-0.360235631794367,0.360235631794367,0.129769710414287,0.162940384724793,1,1.86763917739889
"ARX","I","partA_fixed_fit","[4 1 1]",4,"21-Jan-2021",10,"31-Jan-2021",0.87022635910117,1.09736277523754,0.227136416136368,0.227136416136368,0.0515909515352736,0.14769259254303,1,1.64720427366074
"ARX","I","partA_fixed_fit","[4 1 1]",4,"21-Jan-2021",11,"01-Feb-2021",0.365824340536838,1.00727817892178,0.641453838384944,0.641453838384944,0.411463026778778,0.252127939822465,0.5,1.50918140894531
"ARX","I","partA_fixed_fit","[4 1 1]",4,"21-Jan-2021",12,"02-Feb-2021",0.496302599890559,0.959058511840459,0.462755911949899,0.462755911949899,0.214143034044583,0.181318564322675,0.75,1.50713163435887
"ARX","I","partA_fixed_fit","[4 1 1]",4,"21-Jan-2021",13,"03-Feb-2021",1.4915578488375,0.969996666627777,-0.521561182209728,0.521561182209728,0.272026066788009,0.194917701199611,0.75,1.55106503353959
"ARX","I","partA_fixed_fit","[4 1 1]",4,"21-Jan-2021",14,"04-Feb-2021",1.37667130855722,1.00647852061122,-0.370192787946,0.370192787946,0.137042700247232,0.158199596796564,0.75,1.7769738799444
"ARX","I","partA_fixed_fit","[4 1 1]",5,"28-Jan-2021",1,"29-Jan-2021",0.799759191261589,1.44975826281929,0.649999071557701,0.649999071557701,0.422498793025873,0.223899827875277,0.75,1.50660758082821
"ARX","I","partA_fixed_fit","[4 1 1]",5,"28-Jan-2021",2,"30-Jan-2021",1.39937059146042,1.0128861390101,-0.386484452450316,0.386484452450316,0.149370231985821,0.127611977313177,1,1.24025052269194
"ARX","I","partA_fixed_fit","[4 1 1]",5,"28-Jan-2021",3,"31-Jan-2021",0.87022635910117,0.897393229767453,0.0271668706662829,0.0271668706662829,0.000738038861798541,0.0803945151289077,1,1.06048876431091
"ARX","I","partA_fixed_fit","[4 1 1]",5,"28-Jan-2021",4,"01-Feb-2021",0.365824340536838,0.76126994120568,0.395445600668842,0.395445600668842,0.156377223088341,0.158662959586678,0.5,1.17548737098131
"ARX","I","partA_fixed_fit","[4 1 1]",5,"28-Jan-2021",5,"02-Feb-2021",0.496302599890559,0.787622256528904,0.291319656638345,0.291319656638345,0.0848671423438832,0.133153652494842,0.75,1.15458973535423
"ARX","I","partA_fixed_fit","[4 1 1]",5,"28-Jan-2021",6,"03-Feb-2021",1.4915578488375,1.10952398866671,-0.38203386017079,0.38203386017079,0.145949870316995,0.172015529739971,0.75,1.64444380243379
"ARX","I","partA_fixed_fit","[4 1 1]",5,"28-Jan-2021",7,"04-Feb-2021",1.37667130855722,1.09273436267695,-0.283936945880267,0.283936945880267,0.0806201892358139,0.158661672054426,1,1.97498396107452
"ARX","I","partA_fixed_fit","[4 1 1]",5,"28-Jan-2021",8,"05-Feb-2021",1.22880525197902,1.09299808693543,-0.135807165043591,0.135807165043591,0.0184435860771772,0.12630588916817,1,1.60743111088114
"ARX","I","partA_fixed_fit","[4 1 1]",5,"28-Jan-2021",9,"06-Feb-2021",1.12201049664496,1.088719040243,-0.0332914564019562,0.0332914564019562,0.00110832106936335,0.114004120645612,1,1.61352414081223
"ARX","I","partA_fixed_fit","[4 1 1]",5,"28-Jan-2021",10,"07-Feb-2021",0.767591180336261,0.920301679827323,0.152710499491062,0.152710499491062,0.0233204966548098,0.10825349714554,1,1.35394178969241
"ARX","I","partA_fixed_fit","[4 1 1]",5,"28-Jan-2021",11,"08-Feb-2021",0.327222415739458,0.972668988168433,0.645446572428975,0.645446572428975,0.416601277860312,0.311571821566807,0,1.39187249264449
"ARX","I","partA_fixed_fit","[4 1 1]",5,"28-Jan-2021",12,"09-Feb-2021",0.503271248026091,0.927502209395035,0.424230961368944,0.424230961368944,0.179971908584018,0.160642555302094,0.75,1.17016437929925
"ARX","I","partA_fixed_fit","[4 1 1]",5,"28-Jan-2021",13,"10-Feb-2021",1.48897520517177,0.835405828131102,-0.653569377040667,0.653569377040667,0.427152930605325,0.241414719851306,0.75,1.52406514219423
"ARX","I","partA_fixed_fit","[4 1 1]",5,"28-Jan-2021",14,"11-Feb-2021",1.7096878330262,0.891727704341674,-0.817960128684523,0.817960128684523,0.669058772117601,0.292239356531074,0.5,1.47968568804931
"ARX","I","partA_fixed_fit","[4 1 1]",6,"04-Feb-2021",1,"05-Feb-2021",1.22880525197902,1.36647245294712,0.137667200968097,0.137667200968097,0.0189522582223904,0.104494326149795,1,1.45236236104505
"ARX","I","partA_fixed_fit","[4 1 1]",6,"04-Feb-2021",2,"06-Feb-2021",1.12201049664496,1.24914410894127,0.127133612296318,0.127133612296318,0.0161629553755105,0.131376056952763,1,1.75312593818811
"ARX","I","partA_fixed_fit","[4 1 1]",6,"04-Feb-2021",3,"07-Feb-2021",0.767591180336261,0.898843521889725,0.131252341553464,0.131252341553464,0.0172271771632673,0.0981974194826298,1,1.19447318918566
"ARX","I","partA_fixed_fit","[4 1 1]",6,"04-Feb-2021",4,"08-Feb-2021",0.327222415739458,0.853413520185413,0.526191104445955,0.526191104445955,0.276877078398054,0.207013214824096,0.5,1.08579583433912
"ARX","I","partA_fixed_fit","[4 1 1]",6,"04-Feb-2021",5,"09-Feb-2021",0.503271248026091,0.868635650215529,0.365364402189438,0.365364402189438,0.133491146387245,0.163454491106461,0.75,1.7777136587915
"ARX","I","partA_fixed_fit","[4 1 1]",6,"04-Feb-2021",6,"10-Feb-2021",1.48897520517177,1.02716470052423,-0.461810504647538,0.461810504647538,0.213268942202814,0.194372371690754,0.75,1.98839053226124
"ARX","I","partA_fixed_fit","[4 1 1]",6,"04-Feb-2021",7,"11-Feb-2021",1.7096878330262,1.16656327424333,-0.543124558782871,0.543124558782871,0.294984286353089,0.196702355854188,0.75,1.63626219036762
"ARX","I","partA_fixed_fit","[4 1 1]",6,"04-Feb-2021",8,"12-Feb-2021",1.45262656178492,1.03900528418841,-0.413621277596507,0.413621277596507,0.171082561280567,0.192147566506967,0.75,2.23076236838086
"ARX","I","partA_fixed_fit","[4 1 1]",6,"04-Feb-2021",9,"13-Feb-2021",1.25421461607362,1.04812177966017,-0.206092836413453,0.206092836413453,0.0424742572209423,0.137060716374406,1,1.83931964973724
"ARX","I","partA_fixed_fit","[4 1 1]",6,"04-Feb-2021",10,"14-Feb-2021",0.900932739506426,1.12044245925815,0.219509719751726,0.219509719751726,0.0481845170654814,0.119030725214909,1,1.50735606519037
"ARX","I","partA_fixed_fit","[4 1 1]",6,"04-Feb-2021",11,"15-Feb-2021",0.376113856325737,1.04793997435311,0.671826118027373,0.671826118027373,0.45135033286373,0.279911686110498,0.75,1.85388926051984
"ARX","I","partA_fixed_fit","[4 1 1]",6,"04-Feb-2021",12,"16-Feb-2021",0.597383968303297,1.09939160039398,0.502007632090688,0.502007632090688,0.252011662677299,0.186215361217432,0.75,1.77390550476396
"ARX","I","partA_fixed_fit","[4 1 1]",6,"04-Feb-2021",13,"17-Feb-2021",1.41761135701819,1.09256014877169,-0.325051208246493,0.325051208246493,0.105658287982505,0.130237136222445,1,1.43473269008906
"ARX","I","partA_fixed_fit","[4 1 1]",6,"04-Feb-2021",14,"18-Feb-2021",1.76927976814645,1.15957044595741,-0.609709322189033,0.609709322189033,0.37174545756421,0.202710812566124,0.75,1.35822507388265
"ARX","I","partA_fixed_fit","[4 1 1]",7,"11-Feb-2021",1,"12-Feb-2021",1.45262656178492,1.65600699537365,0.203380433588724,0.203380433588724,0.0413636007667375,0.126708349087545,0.75,1.78347281516403
"ARX","I","partA_fixed_fit","[4 1 1]",7,"11-Feb-2021",2,"13-Feb-2021",1.25421461607362,1.13923322707068,-0.114981389002943,0.114981389002943,0.013220719817046,0.12659688442331,1,1.58268033473787
"ARX","I","partA_fixed_fit","[4 1 1]",7,"11-Feb-2021",3,"14-Feb-2021",0.900932739506426,0.835933402136087,-0.0649993373703398,0.0649993373703398,0.00422491385858325,0.0652549967186932,1,0.90686621511093
"ARX","I","partA_fixed_fit","[4 1 1]",7,"11-Feb-2021",4,"15-Feb-2021",0.376113856325737,0.848602536977479,0.472488680651742,0.472488680651742,0.223245553344024,0.175245687162588,0.25,1.0289004527422
"ARX","I","partA_fixed_fit","[4 1 1]",7,"11-Feb-2021",5,"16-Feb-2021",0.597383968303297,0.899659150186569,0.302275181883273,0.302275181883273,0.0913702855825655,0.118770156336474,0.75,1.06329502360661
"ARX","I","partA_fixed_fit","[4 1 1]",7,"11-Feb-2021",6,"17-Feb-2021",1.41761135701819,1.00599028799915,-0.411621069019036,0.411621069019036,0.169431904460374,0.155849562969094,0.75,1.26455239086638
"ARX","I","partA_fixed_fit","[4 1 1]",7,"11-Feb-2021",7,"18-Feb-2021",1.76927976814645,1.07639340023071,-0.692886367915735,0.692886367915735,0.480091518843459,0.273015721297872,0.75,1.60726175080716
"ARX","I","partA_fixed_fit","[4 1 1]",7,"11-Feb-2021",8,"19-Feb-2021",1.4272207436524,1.02843030636799,-0.398790437284408,0.398790437284408,0.15903381286949,0.155369286410013,1,1.57234856527243
"ARX","I","partA_fixed_fit","[4 1 1]",7,"11-Feb-2021",9,"20-Feb-2021",1.27678550177393,0.998128509905414,-0.278656991868518,0.278656991868518,0.0776497191172114,0.151601531260138,1,1.76316734225303
"ARX","I","partA_fixed_fit","[4 1 1]",7,"11-Feb-2021",10,"21-Feb-2021",0.815431389247926,0.919704896818316,0.104273507570389,0.104273507570389,0.010872964381032,0.105634440350027,1,1.31000860089185
"ARX","I","partA_fixed_fit","[4 1 1]",7,"11-Feb-2021",11,"22-Feb-2021",0.448782385624518,0.755975364076682,0.307192978452164,0.307192978452164,0.094367526010312,0.145290062600656,0.75,1.36615716407987
"ARX","I","partA_fixed_fit","[4 1 1]",7,"11-Feb-2021",12,"23-Feb-2021",0.723337429302895,0.951922080312033,0.228584651009139,0.228584651009139,0.0522509426769697,0.13241939355498,1,1.60729220126287
"ARX","I","partA_fixed_fit","[4 1 1]",7,"11-Feb-2021",13,"24-Feb-2021",1.63953613108675,1.01097770494239,-0.628558426144358,0.628558426144358,0.395085695077073,0.237259136930633,0.75,1.79418606960932
"ARX","I","partA_fixed_fit","[4 1 1]",7,"11-Feb-2021",14,"25-Feb-2021",1.55888288947161,1.16050190784652,-0.398380981625094,0.398380981625094,0.158707406520573,0.185926475550174,1,2.1374366971078
"ARX","I","partA_fixed_fit","[4 1 1]",8,"18-Feb-2021",1,"19-Feb-2021",1.4272207436524,1.6376717178416,0.210450974189198,0.210450974189198,0.0442896125371827,0.104288914743906,1,1.21159841174026
"ARX","I","partA_fixed_fit","[4 1 1]",8,"18-Feb-2021",2,"20-Feb-2021",1.27678550177393,1.13861462391671,-0.138170877857224,0.138170877857224,0.019091191487836,0.112793228197737,1,1.46230141310301
"ARX","I","partA_fixed_fit","[4 1 1]",8,"18-Feb-2021",3,"21-Feb-2021",0.815431389247926,0.830697837412915,0.0152664481649889,0.0152664481649889,0.000233064439574293,0.0612951320667312,1,0.90662959844257
"ARX","I","partA_fixed_fit","[4 1 1]",8,"18-Feb-2021",4,"22-Feb-2021",0.448782385624518,0.759455091081613,0.310672705457095,0.310672705457095,0.0965175299160311,0.120679753073006,0.75,0.835866870562848
"ARX","I","partA_fixed_fit","[4 1 1]",8,"18-Feb-2021",5,"23-Feb-2021",0.723337429302895,0.888637404635231,0.165299975332336,0.165299975332336,0.027324081844871,0.0855358441658119,1,0.968351137218015
"ARX","I","partA_fixed_fit","[4 1 1]",8,"18-Feb-2021",6,"24-Feb-2021",1.63953613108675,1.0923797667596,-0.547156364327147,0.547156364327147,0.299380087023702,0.207194786975113,0.75,1.83955289026459
"ARX","I","partA_fixed_fit","[4 1 1]",8,"18-Feb-2021",7,"25-Feb-2021",1.55888288947161,1.13261684689761,-0.426266042574001,0.426266042574001,0.1817027390517,0.153484911038484,1,1.60488229895646
"ARX","I","partA_fixed_fit","[4 1 1]",8,"18-Feb-2021",8,"26-Feb-2021",1.438729435649,1.23937745141759,-0.199351984231401,0.199351984231401,0.0397412136169967,0.127257528897042,1,1.36756731080039
