Scenario,ScenarioName,Model,ExoMode,ForecastArtifact,WindowDay,WindowDayIdx,HorizonIdx,ForecastDay,Truth_Rt,Alpha,NominalCoverage,LowerBound,UpperBound,Coverage,IntervalWidth,CoverageError,AbsoluteCoverageError,IntervalScore,WISIntervalComponent,WISSharpnessComponent,WISUnderpredictionComponent,WISOverpredictionComponent
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,280,281,7,287,1.12319983712558,0.1,0.9,1.1274717411279,1.13782441925885,0,0.0103526781309562,-0.9,0.9,0.0957907581772812,0.00478953790886406,0.00051763390654781,0.00427190400231625,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,280,281,8,288,1.12618895619148,0.1,0.9,1.1322867387637,1.14474622472094,0,0.0124594859572447,-0.9,0.9,0.134415137401577,0.00672075687007884,0.000622974297862233,0.0060977825722166,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,280,281,9,289,1.1285402616402,0.1,0.9,1.13705556685002,1.15181810993569,0,0.0147625430856695,-0.9,0.9,0.185068647282139,0.00925343236410694,0.000738127154283474,0.00851530520982346,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,280,281,10,290,1.13023129551364,0.1,0.9,1.14126640923725,1.15879286637858,0,0.0175264571413267,-0.9,0.9,0.238228731613549,0.0119114365806774,0.000876322857066336,0.0110351137236111,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,280,281,11,291,1.13124561424507,0.1,0.9,1.14522526986611,1.16568409684343,0,0.0204588269773185,-0.9,0.9,0.300051939398009,0.0150025969699005,0.00102294134886592,0.0139796556210345,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,280,281,12,292,1.13157299385586,0.1,0.9,1.14877028749149,1.17194209004956,0,0.0231718025580696,-0.9,0.9,0.367117675270655,0.0183558837635328,0.00115859012790348,0.0171972936356293,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,280,281,13,293,1.13120954791971,0.1,0.9,1.15177951696019,1.17787391629504,0,0.026094399334847,-0.9,0.9,0.437493780144512,0.0218746890072256,0.00130471996674235,0.0205699690404832,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,280,281,14,294,1.13015775527156,0.1,0.9,1.15450071795872,1.18350576972027,0,0.0290050517615503,-0.9,0.9,0.515864305504823,0.0257932152752411,0.00145025258807752,0.0243429626871636,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,280,281,1,281,1.0937991171432,0.2,0.8,1.09372122455458,1.09440951486158,1,0.000688290306991579,0.2,0.2,0.000688290306991579,6.88290306991579e-05,6.88290306991579e-05,0,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,280,281,2,282,1.09985176769963,0.2,0.8,1.09993746577783,1.10137710211207,0,0.0014396363342386,-0.8,0.8,0.00229661711624551,0.000229661711624551,0.00014396363342386,8.56980782006911e-05,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,280,281,3,283,1.10550672483641,0.2,0.8,1.1062326987461,1.10841062237149,0,0.00217792362538649,-0.8,0.8,0.00943766272231406,0.000943766272231406,0.000217792362538649,0.000725973909692756,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,280,281,4,284,1.1107138315643,0.2,0.8,1.11217236049324,1.11533200503821,0,0.00315964454496598,-0.8,0.8,0.0177449338343854,0.00177449338343854,0.000315964454496598,0.00145852892894194,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,280,281,5,285,1.11542626059344,0.2,0.8,1.11817016017245,1.12232498257138,0,0.0041548223989285,-0.8,0.8,0.0315938181890874,0.00315938181890874,0.00041548223989285,0.00274389957901588,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,280,281,6,286,1.11960108921043,0.2,0.8,1.12360143313424,1.12960181773273,0,0.0060003845984955,-0.8,0.8,0.046003823836541,0.0046003823836541,0.00060003845984955,0.00400034392380455,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,280,281,7,287,1.12319983712558,0.2,0.8,1.12903865769372,1.13655031986844,0,0.00751166217471511,-0.8,0.8,0.0658998678561473,0.00658998678561473,0.000751166217471511,0.00583882056814322,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,280,281,8,288,1.12618895619148,0.2,0.8,1.134196759459,1.14329469147805,0,0.00909793201904341,-0.8,0.8,0.0891759646942916,0.00891759646942916,0.000909793201904341,0.00800780326752482,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,280,281,9,289,1.1285402616402,0.2,0.8,1.13886348044156,1.14990933643943,0,0.0110458559978612,-0.8,0.8,0.114278044011541,0.0114278044011541,0.00110458559978612,0.010323218801368,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,280,281,10,290,1.13023129551364,0.2,0.8,1.14327673553731,1.15675321119664,0,0.0134764756593315,-0.8,0.8,0.143930875896013,0.0143930875896013,0.00134764756593315,0.0130454400236681,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,280,281,11,291,1.13124561424507,0.2,0.8,1.14732009800168,1.16345107868821,0,0.0161309806865295,-0.8,0.8,0.17687581825257,0.017687581825257,0.00161309806865295,0.016074483756604,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,280,281,12,292,1.13157299385586,0.2,0.8,1.15106824560029,1.17007419144416,0,0.0190059458438718,-0.8,0.8,0.213958463288183,0.0213958463288183,0.00190059458438718,0.0194952517444311,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,280,281,13,293,1.13120954791971,0.2,0.8,1.1551510856246,1.17615673009077,0,0.0210056444661706,-0.8,0.8,0.260421021515068,0.0260421021515068,0.00210056444661706,0.0239415377048897,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,280,281,14,294,1.13015775527156,0.2,0.8,1.15892868600394,1.1817865653441,0,0.0228578793401626,-0.8,0.8,0.310567186663961,0.0310567186663961,0.00228578793401626,0.0287709307323798,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,280,281,1,281,1.0937991171432,0.5,0.5,1.09391480996716,1.09427594041655,0,0.000361130449392011,-0.5,0.5,0.000823901745225175,0.000205975436306294,9.02826123480027e-05,0.000115692823958291,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,280,281,2,282,1.09985176769963,0.5,0.5,1.10037320205215,1.1010692194473,0,0.000696017395156456,-0.5,0.5,0.00278175480522025,0.000695438701305062,0.000174004348789114,0.000521434352515948,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,280,281,3,283,1.10550672483641,0.5,0.5,1.10682421043661,1.1079181957662,0,0.00109398532959792,-0.5,0.5,0.00636392773038663,0.00159098193259666,0.000273496332399481,0.00131748560019718,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,280,281,4,284,1.1107138315643,0.5,0.5,1.11302697945954,1.11478572544061,0,0.00175874598107528,-0.5,0.5,0.0110113375620364,0.00275283439050911,0.000439686495268821,0.00231314789524029,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,280,281,5,285,1.11542626059344,0.5,0.5,1.11931842943014,1.12183173512385,0,0.00251330569370256,-0.5,0.5,0.0180819810405219,0.00452049526013049,0.00062832642342564,0.00389216883670485,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,280,281,6,286,1.11960108921043,0.5,0.5,1.12525970610386,1.12860748343355,0,0.00334777732968594,-0.5,0.5,0.0259822449033964,0.0064955612258491,0.000836944332421485,0.00565861689342761,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,280,281,7,287,1.12319983712558,0.5,0.5,1.13083469356261,1.13555841125617,0,0.00472371769355906,-0.5,0.5,0.0352631434416688,0.0088157858604172,0.00118092942338976,0.00763485643702744,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,280,281,8,288,1.12618895619148,0.5,0.5,1.13668631201593,1.14223453299595,0,0.00554822098002061,-0.5,0.5,0.0475376442778228,0.0118844110694557,0.00138705524500515,0.0104973558244505,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,280,281,9,289,1.1285402616402,0.5,0.5,1.14235424844126,1.14848310237588,0,0.00612885393461804,-0.5,0.5,0.0613848011388742,0.0153462002847186,0.00153221348365451,0.013813986801064,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,280,281,10,290,1.13023129551364,0.5,0.5,1.14741590620758,1.15449727000483,0,0.00708136379725,-0.5,0.5,0.0758198065730213,0.0189549516432553,0.0017703409493125,0.0171846106939428,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,280,281,11,291,1.13124561424507,0.5,0.5,1.15172719838569,1.16037094380366,0,0.00864374541797863,-0.5,0.5,0.0905700819804278,0.022642520495107,0.00216093635449466,0.0204815841406123,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,280,281,12,292,1.13157299385586,0.5,0.5,1.15632139652765,1.16605183343274,0,0.0097304369050879,-0.5,0.5,0.108724047592248,0.0271810118980619,0.00243260922627198,0.0247484026717899,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,280,281,13,293,1.13120954791971,0.5,0.5,1.1610270565705,1.1713965312356,0,0.0103694746650997,-0.5,0.5,0.12963950926827,0.0324098773170675,0.00259236866627494,0.0298175086507926,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,280,281,14,294,1.13015775527156,0.5,0.5,1.16512487315699,1.1763615682854,0,0.0112366951284115,-0.5,0.5,0.151105166670134,0.0377762916675336,0.00280917378210288,0.0349671178854307,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,287,288,1,288,1.12618895619148,0.05,0.95,1.12600777858765,1.12708837630166,1,0.00108059771400471,0.05,0.05,0.00108059771400471,2.70149428501176e-05,2.70149428501176e-05,0,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,287,288,2,289,1.1285402616402,0.05,0.95,1.12873087659467,1.13077241076101,0,0.00204153416634201,-0.95,0.95,0.00966613234520119,0.00024165330863003,5.10383541585502e-05,0.00019061495447148,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,287,288,3,290,1.13023129551364,0.05,0.95,1.13106296530775,1.13455187119259,0,0.00348890588484796,-0.95,0.95,0.0367556976491583,0.000918892441228958,8.7222647121199e-05,0.000831669794107759,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,287,288,4,291,1.13124561424507,0.05,0.95,1.1328900676204,1.13831534749754,0,0.00542527987713903,-0.95,0.95,0.0712034148900607,0.00178008537225152,0.000135631996928476,0.00164445337532304,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,287,288,5,292,1.13157299385586,0.05,0.95,1.13459593194775,1.14202207016562,0,0.00742613821787219,-0.95,0.95,0.128343661893624,0.00320859154734061,0.000185653455446805,0.0030229380918938,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,287,288,6,293,1.13120954791971,0.05,0.95,1.1362062592556,1.1451274842756,0,0.00892122502000547,-0.95,0.95,0.20878967845548,0.005219741961387,0.000223030625500137,0.00499671133588686,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,287,288,7,294,1.13015775527156,0.05,0.95,1.13734067021973,1.14840219638121,0,0.0110615261614824,-0.95,0.95,0.29837812408811,0.00745945310220276,0.000276538154037059,0.0071829149481657,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,287,288,8,295,1.12842639634863,0.05,0.95,1.13819826349021,1.15163185155883,0,0.0134335880686161,-0.95,0.95,0.404308273732148,0.0101077068433037,0.000335839701715401,0.00977186714158829,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,287,288,9,296,1.12603039899524,0.05,0.95,1.13830593290135,1.15423377104495,0,0.0159278381436025,-0.95,0.95,0.50694919438811,0.0126737298597028,0.000398195953590064,0.0122755339061127,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,287,288,10,297,1.1229905964864,0.05,0.95,1.13869797872152,1.15689411896556,0,0.0181961402440425,-0.95,0.95,0.646491429648875,0.0161622857412219,0.000454903506101062,0.0157073822351208,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,287,288,11,298,1.11933340237515,0.05,0.95,1.13890940049838,1.1593683044931,0,0.0204589039947176,-0.95,0.95,0.803498828923978,0.0200874707230995,0.00051147259986794,0.0195759981232315,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,287,288,12,299,1.11509040849581,0.05,0.95,1.13874490836936,1.16095774656889,0,0.0222128381995286,-0.95,0.95,0.968392833141535,0.0242098208285384,0.000555320954988214,0.0236544998735502,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,287,288,13,300,1.11029791401258,0.05,0.95,1.13851695832517,1.16242772358093,0,0.0239107652557515,-0.95,0.95,1.15267253775946,0.0288168134439865,0.000597769131393788,0.0282190443125927,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,287,288,14,301,1.10499639475119,0.05,0.95,1.13809182447705,1.16399914724423,0,0.0259073227671769,-0.95,0.95,1.34972451180141,0.0337431127950353,0.000647683069179422,0.0330954297258559,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,287,288,1,288,1.12618895619148,0.1,0.9,1.12602695554183,1.12703084891426,1,0.00100389337242723,0.1,0.1,0.00100389337242723,5.01946686213617e-05,5.01946686213617e-05,0,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,287,288,2,289,1.1285402616402,0.1,0.9,1.12877865385946,1.13069189102514,0,0.00191323716567138,-0.9,0.9,0.00668108155100744,0.000334054077550372,9.56618582835689e-05,0.000238392219266803,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,287,288,3,290,1.13023129551364,0.1,0.9,1.13120192663277,1.13452275674095,0,0.00332083010817552,-0.9,0.9,0.0227334524908906,0.00113667262454453,0.000166041505408776,0.000970631119135756,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,287,288,4,291,1.13124561424507,0.1,0.9,1.13351966074244,1.13821232072006,0,0.00469265997761914,-0.9,0.9,0.0501735899249494,0.00250867949624747,0.000234632998880957,0.00227404649736651,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,287,288,5,292,1.13157299385586,0.1,0.9,1.13529374760123,1.14162328871973,0,0.00632954111849582,-0.9,0.9,0.0807446160259415,0.00403723080129708,0.000316477055924791,0.00372075374537228,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,287,288,6,293,1.13120954791971,0.1,0.9,1.13688461781319,1.14497792912077,0,0.00809331130757873,-0.9,0.9,0.12159470917729,0.00607973545886448,0.000404665565378937,0.00567506989348554,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,287,288,7,294,1.13015775527156,0.1,0.9,1.13827273572288,1.14814349160815,0,0.00987075588526509,-0.9,0.9,0.172170364911667,0.00860851824558334,0.000493537794263255,0.00811498045132009,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,287,288,8,295,1.12842639634863,0.1,0.9,1.1395963531825,1.15119764045033,0,0.0116012872678253,-0.9,0.9,0.235000423945348,0.0117500211972674,0.000580064363391264,0.0111699568338761,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,287,288,9,296,1.12603039899524,0.1,0.9,1.14050824776703,1.15400988406084,0,0.0135016362938065,-0.9,0.9,0.303058611729678,0.0151529305864839,0.000675081814690326,0.0144778487717936,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,287,288,10,297,1.1229905964864,0.1,0.9,1.141090740225,1.15611195739949,0,0.0150212171744906,-0.9,0.9,0.377024091946511,0.0188512045973256,0.000751060858724528,0.018100143738601,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,287,288,11,298,1.11933340237515,0.1,0.9,1.14096729669621,1.15804381576538,0,0.017076519069168,-0.9,0.9,0.449754405490463,0.0224877202745232,0.000853825953458398,0.0216338943210648,0
