Scenario,Model,ExoMode,WindowDay,WindowDayIdx,HorizonIdx,ForecastDay,Truth_Rt,Median_Forecast,Error,AbsoluteError,SquaredError,WIS,MeanCoverage,MeanIntervalWidth
A1,N4SID,S,77,78,1,78,1.17533808193104,1.17533334108062,-4.74085041823891e-06,4.74085041823891e-06,2.2475662688116e-11,1.65066493257315e-06,0.5,6.08638453686305e-06
A1,N4SID,S,77,78,2,79,1.17601270147102,1.17600265159959,-1.00498714326047e-05,1.00498714326047e-05,1.00999915811884e-10,5.77251487579897e-06,0,9.78931816913997e-06
A1,N4SID,S,77,78,3,80,1.17663516464889,1.17661690625321,-1.82583956802596e-05,1.82583956802596e-05,3.33369012816921e-10,1.29245010522398e-05,0,1.34673094839277e-05
A1,N4SID,S,77,78,4,81,1.17720528701538,1.17717674634123,-2.85406741473704e-05,2.85406741473704e-05,8.14570080786376e-10,2.11022195154934e-05,0,2.02658276940437e-05
A1,N4SID,S,77,78,5,82,1.17772289963092,1.17767977036248,-4.31292684401896e-05,4.31292684401896e-05,1.86013379618594e-09,3.19120320826779e-05,0,2.82723112776662e-05
A1,N4SID,S,77,78,6,83,1.17818784911572,1.17812671779722,-6.11313185008289e-05,6.11313185008289e-05,3.73703810164978e-09,4.74311584346804e-05,0,3.53557448131148e-05
A1,N4SID,S,77,78,7,84,1.17859999769523,1.17851715990012,-8.28377951063164e-05,8.28377951063164e-05,6.86210029807606e-09,6.65771263275457e-05,0,4.24487226095005e-05
A1,N4SID,S,77,78,8,85,1.17895922324091,1.17884980297488,-0.000109420266030558,0.000109420266030558,1.1972794618198e-08,8.98003251936773e-05,0,4.91185119968485e-05
A1,N4SID,S,77,78,9,86,1.17926541930649,1.17912578027248,-0.000139639034015815,0.000139639034015815,1.94990598208699e-08,0.00011667492290577,0,5.77401535385436e-05
A1,N4SID,S,77,78,10,87,1.17951849515947,1.17934356184721,-0.000174933312262926,0.000174933312262926,3.06016637392784e-08,0.000148447860209729,0,6.50126798108497e-05
A1,N4SID,S,77,78,11,88,1.179718375808,1.17950559374594,-0.000212782062057437,0.000212782062057437,4.52762059334151e-08,0.000184232948017953,0,7.32948870865169e-05
A1,N4SID,S,77,78,12,89,1.17986500202314,1.17960813397251,-0.000256868050629855,0.000256868050629855,6.59811954343817e-08,0.00022573490624672,0,8.22759829101627e-05
A1,N4SID,S,77,78,13,90,1.17995833035638,1.17964927187359,-0.000309058482792501,0.000309058482792501,9.55171457860029e-08,0.000272096830682501,0,9.18664311877482e-05
A1,N4SID,S,77,78,14,91,1.17999833315251,1.17963008692116,-0.000368246231349678,0.000368246231349678,1.35605286903241e-07,0.000325266204504254,0,0.000101415456345955
A1,N4SID,S,84,85,1,85,1.17895922324091,1.17895440700265,-4.81623826531496e-06,4.81623826531496e-06,2.31961510282841e-11,1.51502985792609e-06,0.5,6.22448215076288e-06
A1,N4SID,S,84,85,2,86,1.17926541930649,1.17925494466288,-1.04746436100367e-05,1.04746436100367e-05,1.09718158757283e-10,4.57347893059056e-06,0.25,1.17577525188817e-05
A1,N4SID,S,84,85,3,87,1.17951849515947,1.17949935005391,-1.91451055584491e-05,1.91451055584491e-05,3.66535066844157e-10,1.06153376692915e-05,0,1.75017842481417e-05
A1,N4SID,S,84,85,4,88,1.179718375808,1.17968841172754,-2.99640804646284e-05,2.99640804646284e-05,8.97846118090725e-10,2.00742639988927e-05,0,2.28642049897587e-05
A1,N4SID,S,84,85,5,89,1.17986500202314,1.17982069064238,-4.43113807664375e-05,4.43113807664375e-05,1.96349846542821e-09,3.2778049857866e-05,0,2.87513606502809e-05
A1,N4SID,S,84,85,6,90,1.17995833035638,1.17989521291973,-6.31174366487741e-05,6.31174366487741e-05,3.98381080911201e-09,4.75263549300411e-05,0,3.53730463220625e-05
A1,N4SID,S,84,85,7,91,1.17999833315251,1.17991201435752,-8.63187949966537e-05,8.63187949966537e-05,7.45093436967433e-09,6.67950196812416e-05,0,4.28877835338404e-05
A1,N4SID,S,84,85,8,92,1.17998499855785,1.17987198962023,-0.000113008937621339,0.000113008937621339,1.27710199823038e-08,8.96535896348243e-05,0,5.15662461099131e-05
A1,N4SID,S,84,85,9,93,1.17991833052372,1.17977485664488,-0.000143473878845946,0.000143473878845946,2.05847539111011e-08,0.000116854416220242,0,5.92931816605358e-05
A1,N4SID,S,84,85,10,94,1.17979834880531,1.17961926595026,-0.000179082855044088,0.000179082855044088,3.20706689707419e-08,0.000149661024154625,0,6.57076042933635e-05
A1,N4SID,S,84,85,11,95,1.17962508895577,1.17940715539633,-0.000217933559442551,0.000217933559442551,4.74950363313001e-08,0.000185290325050395,0,7.58178141441745e-05
A1,N4SID,S,84,85,12,96,1.17939860231575,1.17913524794009,-0.000263354375655833,0.000263354375655833,6.93555271770737e-08,0.000227667573669623,0,8.36864412677163e-05
A1,N4SID,S,84,85,13,97,1.17911895599813,1.17880509002748,-0.000313865970642979,0.000313865970642979,9.85118475276595e-08,0.000275333369752691,0,9.23109788732446e-05
A1,N4SID,S,84,85,14,98,1.17878623286813,1.17841792302812,-0.000368309840018677,0.000368309840018677,1.35652138254583e-07,0.000327162242011534,0,0.000104408170442605
A1,N4SID,S,91,92,1,92,1.17998499855785,1.17998089830294,-4.10025491692778e-06,4.10025491692778e-06,1.68120903837904e-11,1.3794695760399e-06,0.5,5.83561746475558e-06
A1,N4SID,S,91,92,2,93,1.17991833052372,1.17990826659514,-1.00639285864901e-05,1.00639285864901e-05,1.01282658593972e-10,5.90599009943195e-06,0,9.85927051855295e-06
A1,N4SID,S,91,92,3,94,1.17979834880531,1.17977911036106,-1.92384442476712e-05,1.92384442476712e-05,3.70117737070752e-10,1.20505733801957e-05,0,1.59545490535651e-05
A1,N4SID,S,91,92,4,95,1.17962508895577,1.17959281120631,-3.22777494561333e-05,3.22777494561333e-05,1.04185310995291e-09,2.09717323107915e-05,0,2.23027221390448e-05
A1,N4SID,S,91,92,5,96,1.17939860231575,1.17935188612729,-4.6716188464746e-05,4.6716188464746e-05,2.18240226467367e-09,3.23721920754287e-05,0,2.83175130089131e-05
A1,N4SID,S,91,92,6,97,1.17911895599813,1.17905357901915,-6.53769789713543e-05,6.53769789713543e-05,4.2741493794209e-09,4.77409192456313e-05,0,3.55893714057975e-05
A1,N4SID,S,91,92,7,98,1.17878623286813,1.1787000671814,-8.61656867332528e-05,8.61656867332528e-05,7.42452557021305e-09,6.62118667540549e-05,0,4.34325563666293e-05
A1,N4SID,S,91,92,8,99,1.17840053151882,1.17828785596968,-0.000112675549146735,0.000112675549146735,1.26957793755182e-08,8.86552087991895e-05,0,5.0938084189156e-05
A1,N4SID,S,91,92,9,100,1.17796196624182,1.17781759933611,-0.00014436690571018,0.00014436690571018,2.08418034643321e-08,0.000113711564732573,0,6.08265225506277e-05
A1,N4SID,S,91,92,10,101,1.17747066699349,1.17729344574487,-0.000177221248616188,0.000177221248616188,3.14073709610808e-08,0.000143771229581313,0,7.0242233102924e-05
A1,N4SID,S,91,92,11,102,1.1769267793564,1.17671043241328,-0.000216346943120005,0.000216346943120005,4.68059997973706e-08,0.000177672323381967,0,8.05327978545267e-05
A1,N4SID,S,91,92,12,103,1.17633046449619,1.17607072674581,-0.000259737750381017,0.000259737750381017,6.74636989729916e-08,0.000217079790732062,0,9.02445398100471e-05
A1,N4SID,S,91,92,13,104,1.17568189911383,1.17537684730732,-0.000305051806504641,0.000305051806504641,9.30566046517452e-08,0.000261007045983397,0,0.000100995768347989
A1,N4SID,S,91,92,14,105,1.17498127539323,1.17462196841868,-0.000359306974555773,0.000359306974555773,1.29101501964423e-07,0.000309987360464475,0,0.00011402860450116
A1,N4SID,S,98,99,1,99,1.17840053151882,1.17839690806832,-3.62345050364254e-06,3.62345050364254e-06,1.31293935523474e-11,1.50199225408512e-06,0,3.7260921831872e-06
A1,N4SID,S,98,99,2,100,1.17796196624182,1.17795384826783,-8.11797398792002e-06,8.11797398792002e-06,6.59015016685461e-11,4.54172035259104e-06,0,6.95986225524026e-06
A1,N4SID,S,98,99,3,101,1.17747066699349,1.17745608410976,-1.45828837285755e-05,1.45828837285755e-05,2.12660497841153e-10,1.01064985251568e-05,0,9.65814883008287e-06
A1,N4SID,S,98,99,4,102,1.1769267793564,1.17690340233293,-2.33770234714381e-05,2.33770234714381e-05,5.46485226384168e-10,1.71203593681551e-05,0,1.34782372910869e-05
A1,N4SID,S,98,99,5,103,1.17633046449619,1.17629659614851,-3.38683476748258e-05,3.38683476748258e-05,1.14706497422288e-09,2.64989226468091e-05,0,1.75889656527373e-05
A1,N4SID,S,98,99,6,104,1.17568189911383,1.17563457942464,-4.73196891859207e-05,4.73196891859207e-05,2.23915298465214e-09,3.86328790060385e-05,0,2.18348159959358e-05
A1,N4SID,S,98,99,7,105,1.17498127539323,1.17491807873684,-6.31966563868769e-05,6.31966563868769e-05,3.99381737848099e-09,5.33723388116142e-05,0,2.65690112063455e-05
A1,N4SID,S,98,99,8,106,1.17422880094433,1.17414535702339,-8.34439209431714e-05,8.34439209431714e-05,6.96288794237024e-09,7.17639686333871e-05,0,3.07773377895559e-05
A1,N4SID,S,98,99,9,107,1.17342469874155,1.17331807324758,-0.000106625493964119,0.000106625493964119,1.13689959630923e-08,9.24517836919282e-05,0,3.58461363261786e-05
A1,N4SID,S,98,99,10,108,1.17256920705771,1.17243647099375,-0.000132736063963801,0.000132736063963801,1.76188626766022e-08,0.00011697264363555,0,4.09028171983183e-05
A1,N4SID,S,98,99,11,109,1.17166257939348,1.1715001417186,-0.000162437674876115,0.000162437674876115,2.63859982191583e-08,0.000143618552010127,0,4.67429739404168e-05
A1,N4SID,S,98,99,12,110,1.17070508440219,1.17051013919517,-0.000194945207022235,0.000194945207022235,3.80036337409419e-08,0.000174976546600738,0,5.22527006057705e-05
A1,N4SID,S,98,99,13,111,1.16969700581028,1.16946528924762,-0.000231716562658191,0.000231716562658191,5.36925654101272e-08,0.000210150699518785,0,5.70207265911948e-05
A1,N4SID,S,98,99,14,112,1.16863864233318,1.16836517193019,-0.00027347040299186,0.00027347040299186,7.47860613125303e-08,0.000248843493498967,0,6.43836784962604e-05
A1,N4SID,S,105,106,1,106,1.17422880094433,1.17422583661838,-2.96432595181528e-06,2.96432595181528e-06,8.78722834860558e-12,1.62702594887425e-06,0,3.20668961739656e-06
A1,N4SID,S,105,106,2,107,1.17342469874155,1.17341740810593,-7.29063562032728e-06,7.29063562032728e-06,5.31533677483849e-11,4.80264981154906e-06,0,6.38225842464202e-06
A1,N4SID,S,105,106,3,108,1.17256920705771,1.17255473938511,-1.44676725999382e-05,1.44676725999382e-05,2.09313550459002e-10,9.914601003617e-06,0,9.67883915775625e-06
A1,N4SID,S,105,106,4,109,1.17166257939348,1.171639612759,-2.29666344759849e-05,2.29666344759849e-05,5.27466299153498e-10,1.73803840405958e-05,0,1.30134938204907e-05
A1,N4SID,S,105,106,5,110,1.17070508440219,1.17067063733179,-3.44470704056743e-05,3.44470704056743e-05,1.18660065953348e-09,2.70029631050544e-05,0,1.66457563356981e-05
A1,N4SID,S,105,106,6,111,1.16969700581028,1.16965013547909,-4.68703311808927e-05,4.68703311808927e-05,2.19682794500656e-09,3.87336759659691e-05,0,2.12256440059178e-05
A1,N4SID,S,105,106,7,112,1.16863864233318,1.16857525089076,-6.3391442415961e-05,6.3391442415961e-05,4.01847497157609e-09,5.31839373423554e-05,0,2.60026370939581e-05
A1,N4SID,S,105,106,8,113,1.16753030758684,1.16744846182902,-8.18457578164455e-05,8.18457578164455e-05,6.69872807254826e-09,7.07610343766873e-05,0,3.02634221835407e-05
A1,N4SID,S,105,106,9,114,1.16637232999476,1.16626845323997,-0.00010387675478496,0.00010387675478496,1.07903801846546e-08,9.14819617750047e-05,0,3.40476073802942e-05
A1,N4SID,S,105,106,10,115,1.16516505269069,1.1650359152441,-0.000129137446593486,0.000129137446593486,1.66764801126854e-08,0.000114823925620746,0,3.9232001017242e-05
A1,N4SID,S,105,106,11,116,1.16390883341696,1.16375133208046,-0.000157501336496058,0.000157501336496058,2.48066709980444e-08,0.000140898854068551,0,4.44271325499845e-05
A1,N4SID,S,105,106,12,117,1.16260404441844,1.16241506521625,-0.0001889792021883,0.0001889792021883,3.57131388597262e-08,0.000169825198482421,0,5.04800840710473e-05
A1,N4SID,S,105,106,13,118,1.16125107233228,1.16102603905379,-0.000225033278492992,0.000225033278492992,5.06399764293045e-08,0.000202410091427738,0,5.74659052668958e-05
A1,N4SID,S,105,106,14,119,1.15985031807331,1.15958606746054,-0.000264250612773687,0.000264250612773687,6.98283863512688e-08,0.000239466159726661,0,6.31166456165899e-05
A1,N4SID,S,112,113,1,113,1.16753030758684,1.16752764427109,-2.66331574705347e-06,2.66331574705347e-06,7.093250768503e-12,1.13945428978542e-06,0,2.68693834920564e-06
A1,N4SID,S,112,113,2,114,1.16637232999476,1.16636636471145,-5.96528330309987e-06,5.96528330309987e-06,3.55846048862421e-11,3.91487018865686e-06,0,4.39349101061248e-06
A1,N4SID,S,112,113,3,115,1.16516505269069,1.16515427059381,-1.07820968819894e-05,1.07820968819894e-05,1.16253613172605e-10,8.08225557297944e-06,0,6.55773265723081e-06
A1,N4SID,S,112,113,4,116,1.16390883341696,1.16389131668079,-1.75167361640138e-05,1.75167361640138e-05,3.0683604583967e-10,1.40597186855625e-05,0,8.46612233385002e-06
A1,N4SID,S,112,113,5,117,1.16260404441844,1.16257821813169,-2.58262867500747e-05,2.58262867500747e-05,6.66997087297084e-10,2.14020871645867e-05,0,1.08109519409427e-05
A1,N4SID,S,112,113,6,118,1.16125107233228,1.16121458524315,-3.64870891378377e-05,3.64870891378377e-05,1.33130767375251e-09,3.05601810619881e-05,0,1.37845482668375e-05
A1,N4SID,S,112,113,7,119,1.15985031807331,1.15980226781904,-4.80502542699046e-05,4.80502542699046e-05,2.30882693540249e-09,4.16834347146209e-05,0,1.5780690331535e-05
A1,N4SID,S,112,113,8,120,1.15840219671524,1.15834009433997,-6.2102375266937e-05,6.2102375266937e-05,3.85670501379546e-09,5.46784645138477e-05,0,1.89252020144082e-05
A1,N4SID,S,112,113,9,121,1.15690713736768,1.15682951064491,-7.76267227664551e-05,7.76267227664551e-05,6.02590808746008e-09,6.99460332979567e-05,0,2.17247843868895e-05
